game_key,labels,text,colors,video_data,eng_type,direction,adunit_size_x,adunit_size_y
0baf6bc1f3b5c0d8b836e046e7088d1a/eb5841e2c7ed999a9253,"Text,Advertisement,Poster,Flyer,Brochure,Paper","TAP & HOLD TO,FOCUS ON ASIAN BONDS,J.P.Morgan,LET'S SOLVE IT.,Asset Management,Investment involves risk. This advertisement has not been reviewed by the SFC. Issued by JPMorgan Funds (Asia) Limited.","1,2,3,4,5,6,7,8,9,10",0,,no direction,,
672618e543a79c1520b31d4c883d7111/284d3d67e3b6bdb68c32,"Nature,Ocean,Sea,Water,Outdoors,Transportation,Vehicle,Ship,Sea Waves","9-1-1,TOMORROW8/7 FOX,Tn,SWIPE RIGHT,TO EXPERIENCE THE TSUNAMI","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
5612f9f118a871706651f3b1ac952005/d4e3ba955682f3325563,"Water,Poster,Advertisement,Person,Human,Outdoors","ACTIVISION.,APPUYEZ ET MAINTENEZ,POUR COMMENCER LA MISSION,CALLDUTY,MODERN","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
dde8c47df0ec0a82328d54430e0f989c/be45806617c4629f6965,"Camera Lens,Electronics,Camera","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr607,Nr6074833,1:2,8 180mm Planac","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
9d1b8048d82e14a2f42dc2ca63656078/82812652c83169890d00,"Car,Transportation,Automobile,Vehicle,Sports Car,Coupe,Mustang,Sedan","LINCOLN,TAP,To enter the all-new,2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
9d1b8048d82e14a2f42dc2ca63656078/701c072f1afde719b5ba,"Car,Automobile,Vehicle,Transportation,Sports Car,Coupe,Sedan,Bumper","LINCOLN,TAP,To enter the all-new,2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
e149b5fc74d503f013c6b5ef15aefa47/00063069a6804dcb709d,"Fowl,Poultry,Chicken,Bird,Animal","PHILIPS,MOLTEME,AEHK?,2:20,PHILIPS","1,2,3,4,5,6,7,8,9,10",1,,,,
cf8bf3d33c33964d7380d0038a4cad5e/a9ee05e947c4e44def68,"Word,Advertisement,Poster,Text,Brochure,Flyer,Paper,Person,Human,Alphabet","Westheld,ROSNY 2,BACK,TOGETHER,Balayez votre ecran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
cf8bf3d33c33964d7380d0038a4cad5e/92eac7b378e1b9c3bef1,"Word,Advertisement,Poster,Text,Flyer,Paper,Brochure,Person,Human,Alphabet","Westheld,ROSNY 2,BACK,TOGETHER,Balayez votre cran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
4b0b91dbd0e8713615709b743bf7f999/e6084d1bca35f3b97597,"Person,Human","THE UNIV ERSITY OF HONG KONG HKU MBA,Faculty of Business and Economics,GLOAL RUSISESS IGSONAI FIRSPICTIVE,DRAG & DROP,THE BOOKS TO REACH ANOTHER,LEVEL OF EDUCATION","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,900.0
30e186fb144d52fb38e0837b85e134d4/3047280bb6dee83bb68b,"Text,Label","Only one song,on your,playlist?,18:01,Hong Kong","1,2,3,4,5,6,7,8,9,10",0,,,,
acb41222bf07b00fd9086283a66f1a94/669e69b857cf699bc74b,Text,"SCRUB THE SCREEN,TO DISCOVER,T,FONDACO,DEI TEDESCHI,VENEZIA,DES","1,2,3,4,5,6,7,8,9,10",1,,,,
77a409f8862436f60c4d0baa9eb2947c/578967e09b18d3ade4d2,"Poster,Advertisement","SWIPE UP,to see action on the front lines.,BODY CAM,ID,INVESTIGATION,DISCOVERY,T","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
56833a4ad7e0f3e35dfe2f261b7effe9/c80266263e7035dd572d,"Label,Text,Bottle","NatureMade,SWIPE RIGHT,and see why you can trust Nature Made,T RECOMMENDED,re Made.,D3,ummies,0 oe IU (50 mcgl,serving","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,500.0
e7e0624c1f2b78f7b8165cd7a6cbd48d/b58ece881a17ad4fcda5,"Text,Handwriting",,,1,,,,
d63b44a255b762321edb78ed90d97720/acdff364e5487e07961f,"Transportation,Automobile,Car,Vehicle,Wheel,Machine,Tire,Spoke,Car Wheel,Bumper,Alloy Wheel,Sports Car,Coupe,Sedan","U,SEAT,E,Glissez","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,500.0
d63b44a255b762321edb78ed90d97720/eebea02f8bd3068a998c,"Car,Automobile,Transportation,Vehicle,Wheel,Machine,Spoke,Tire,Car Wheel,Alloy Wheel,Bumper","SEAT,E,1,Glissez","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,500.0
adunit-fox-alita-digital-fs-userchoice/c5e3c63d492259229af3,"Apparel,Helmet,Clothing,Person,Human,Advertisement,Poster,Brochure,Flyer,Paper","TALITA,BATTLE ANGEL,TAP TO CHOOSE,YOUR ALITA ADVENTURE,DOLL ERSERKER NTARBALL","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,,
adunit-bio2answers-adidas-ozewego-mob/4f036c66bc441099144b,,"Have you seen an ad for,Adidas Ozweego?,No,Yes","1,2,3,4,5,6,7,8,9,10",0,,,,
0af82b2f6969936ff5d498907a733106/92d0724ccdf4f35fce7c,"Logo,Symbol,Trademark,Text","ING,0.00%,%,interest,and hold,Tap,To find out the interest rate you can,enjoy with an ING Savings Account","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
301a71e0d2143b5d75472ce853ead834/5d55fe46697f1f65a70b,"Advertisement,Poster,Paper,Flyer,Brochure,Text","Swipe Up,to keep the smoke,from the children,A,nicorette,do something amazing","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
adunit-ibm-cloud-africa-mpu2/f6c554ea7a7e25dbd86d,"Rhino,Wildlife,Animal,Mammal,Elephant","Double tap to,Know how antelopes help,protect endangered,rhinos,from poachers.","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,300.0,250.0
adunit-dahlia-dreams-mob/f1ad2f2c9823ab694ec7,"Advertisement,Poster,Paper,Flyer,Brochure","Gardens by the Bay,DAHLTA,DREAMS,THE HEAVENIY RAcE,FLOWER DOME,7JAN 23 FEB,Swipe right,to play","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
1d4e4f7355ab9cf46817eb752b35ad28/7672d602e10aed27b4fc,Cosmetics,"LOVEME,yostico,<<,A,7,SWIPE SWIPE,UP,FOR LOVE AT FIRST","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
e23917af8595b177079de24fe40f4f21/d28f0bc4ab0155404723,Food,"LISTERINE,SEE WHAT AN EVERYDAY DISH,CAN DO TO YOUR MOUTH,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
e23917af8595b177079de24fe40f4f21/32d39661b81cb74ba00a,"Plant,Food","LISTERINE,SEE WHAT AN EVERYDAY DISH,CAN DO TO YOUR MOUTH,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
4476f72857c1f7cc337e2f40f00b2dd5/0f4268f65ee448e4d570,"Mobile Phone,Electronics,Cell Phone,Phone,Human,Person,Iphone","Photos,GLISSEZ VERS LE HAUT,Interactions gestuelles,,tout en style,Dro","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
78e593d1a4463fbc890a9f1fbbbaf9d8/70fc689b76c056990569,Text,"rabanne,paco,Passe ton le,doigt sur cceur,Pour decouvrir le cadeau","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,500.0
fe95870caeb494b2c888d898bd551ffc/959dbd58b00cc1e54641,"Plant,Food,Produce,Vegetable,Grain,Wheat","Harrys,C'EST Exhraordinaire LE QUOTIDIEN,Harry's,le bonheur,es le ble,dans,APPUYEZ ET MAINTENEZ","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
a33e4e540908f017aa959b54fe170725/0a9fe937996a981ed99d,"Advertisement,Poster,Paper,Brochure,Flyer","GRUBHUB,Order food delivery you'll,DRAG YOUR MEAL","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,500.0
adunit-exxonmobil-corp2019-mpu-eng-belgium/049596fc2a1b473a5e12,"Plant,Jar,Potted Plant,Pottery,Vase,Planter","Plants capture CO2 naturally.,Swipe right,ExonMobil","1,2,3,4,5,6,7,8,9,10",1,swipe,right,,
fa534334f762e4ae48890ce3d99e9fe5/6a0f0442baa0a92471f8,Prison,"How do you prove,your innocence from,behind bars?,TAP AND HOLD,TO BREAK FREE,H","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,900.0
6ce2194335aee44b19a4eee132d9a38d/569e7f442d3a4ec90229,"Monitor,Screen,Electronics,Display,Person,Human","AH,FS","1,2,3,4,5,6,7,8,9,10",1,,,,
c89e78dcbf2fd46a361380d541811451/c0a06d2fbf2706793bc1,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
3d82c364fcd15997fc88ddc2ceb2b84f/ef57b81e8736f3f01c78,"Door,Elevator","Le MERIDIEN,SCHIEBE,DIE TUR,UM DAS REISEZIEL,ZU ENTSPERREN","1,2,3,4,5,6,7,8,9,10",1,,,,
97f91571b204ce3cfd4b4193184f5f21/6378d17ed4b2b7a0e3e6,"Electronics,Camera Lens,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
adunit-netto-bio-1-fs/4d50ec44f4c3f3187c8e,"Text,Number,Symbol,Home Decor","Avez vous vu une,publicite Netto au,cours des dernieres,semaines?,OUI,NON","1,2,3,4,5,6,7,8,9,10",0,,,,
1b1a41736afa8a333b282e1577a68744/e5fba4a72a9369cd1c82,"Bottle,Cosmetics","Jo MALONE,LONDON,Jo MALONE,Lo,Scent SEASEN Oe,Te","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-fresh-rose-deep-hydration-mpu/cbec4f6c99cd89a0fb73,"Plant,Flower,Blossom,Petal","fresh,experience hydrated,,petal-softskin,ATION,FUSED,Swipe to reveal","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
a1a3485dee81692a3ea64143aa51e90f/b4abe0c87e8a52334708,Text,"Only one,song,on your playlist?,18:01,Hong Kong","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-winamax-vandals-ma-devise-mpu/a85b95624972fe283f69,"Text,Wall,Poster,Advertisement,Alphabet","COTE,GROSSE,WINAMAX GROS GAIN,GROS,RESPECT,TFAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-revlon-kiss-cloud-mob/90d7d7b2fd081bbe4d16,Cosmetics,"REVLON,LIVE BOLDLY,Swipe Rv iioiu BLOTTED COtop 110,KISS to,CI match OUD","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
84666d0b5ea72d76b21919daba549d38/8790c2ecb67da74e6d4a,"Outdoors,Nature,Water,Ocean,Sea,Advertisement,Poster","LA MER,by sorremt,TIENI PREMUTO,ESPLORA I,CONFINI DEL MARE","1,2,3,4,5,6,7,8,9,10",1,,,,
c1b67741ddd59fbccf7c2ad45fe1108d/58286d707fb28bd003cf,"Text,Label,Advertisement,Poster,Flyer,Brochure,Paper","OReo HEBPYEIJOREO,C1997 Nintendo. Creatures, GAME FREAK. TV Tokyo, ShoPro, JR Kikaku.,Pokemon. TM and are trademarks of Nintendo.,For promotionalg IS In Cong Kong onty Licensed by Mignty Meda CO..Lid.","1,2,3,4,5,6,7,8,9,10",0,,,,
c191ee99ff67f39c00644e3e44a27a70/d2e26088d9e1f17dbd4c,"Door,Elevator","Le MERIDIEN,SLIDE,THE DOORS,TO UNLOCK THE,DESTINATION","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
d085360fa409aee1f2504bd14f3542d9/9da64eae277def4231c9,"Text,Nature,Land,Outdoors,Vegetation,Plant","Standard,Chartered,1.50.,%,TAP & HOLD,to see how much you can grow your cashback","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
b66c380996346b5ee5d48941ecec33dd/709ea8e5df06ccc6c126,"Texture,Polka Dot,Bird,Animal","PULL THE RIBBON,TO UNWRAP THE PRESENT AND,DISCOVER YOUR BE DELICIOUS GIFT","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-macallan-bio/1a8c38a54707f76ce6ca,Text,"1. ADUNIT SIZE, width: 466.66666666666663px, height:,700px, LOAD TIME: 153ms,2. IMPRESSION","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,,
8b676e24fd8efef7453a900396ba915c/ec768330737a82b2a78c,"Clothing,Apparel,Footwear,Shoe","CONVERSE,TWIST,WHAT YOU,KN W,oyen,TAS,TAP & HOLD","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,900.0
49a587ffd979cfd4e643532f7104b989/29607bba76db16e40d11,"Nature,Clothing,Apparel,Outdoors,Sand,Soil","HERMES,PARIS","1,2,3,4,5,6,7,8,9,10",1,,,,
6ac8fc7904c6ab1af8020e4ffebd50d2/6a7e00484ad2bef7556c,"Advertisement,Poster,Brochure,Paper,Flyer,Text,Menu","IHOP,ULTIMATE,New,BReakFEASTS,Dine in or visit IHOP.cOM for,FREE Delivery and 20% off your first,online order with code IHOP20,Tap to FEAST Now,Limit one per order. Tax and gratuity excluded. Not valid with other coupons,or discounts No cash value. Offer expires 8/14/2020. Account sian UD","1,2,3,4,5,6,7,8,9,10",0,tap,up,600.0,900.0
6ac8fc7904c6ab1af8020e4ffebd50d2/043164fefe9d0546606c,"Flyer,Brochure,Advertisement,Poster,Paper,Menu,Text","IHOP,ULTIMATE,New,BReakFEASTS,Dine in or visit IHOP.cOM for,FREE Delivery and 20% off your first,online order with code IHOP20,Tap to FEAST Now,Limit one per order. Tax and gratuity excluded. Not valid with other coupons,or discounts No cash value. Offer expires 8/14/2020. Account sian UD","1,2,3,4,5,6,7,8,9,10",0,tap,up,600.0,900.0
adunit-dior-rimowa-mpu-v2/d0763c439a0ce5f31dae,"Text,Word,Symbol,Number,Alphabet","DIOR R,TAP ON ""DIOR AND RIMOWA""","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
9340f8c0fe0ff16b8690063f21efe1d9/0722e0ffeffcb5874c54,"Person,Human,Advertisement,Poster,Flyer,Paper,Brochure,Female","Original Herb,SWISS + MAADE,Herb Lozenges,Swiss,sugar,Sweetenedwith Stevis"",free,sootheng eat tasting","1,2,3,4,5,6,7,8,9,10",0,,,,
ad33ca6b4aa25db93059fb3e480a2dea/590dc77412e8d7de8ab2,"Advertisement,Nature,Poster,Outdoors,Paper,Brochure,Flyer,Weather,Bird,Animal","HERMES.,PARIS","1,2,3,4,5,6,7,8,9,10",1,,,,
592e1c9000c15b5a2e5745bfcb0a9639/5ede79ee242050032e97,"Sea,Water,Ocean,Outdoors,Nature,Sea Waves,Tsunami","1-1,MONDAYS 8/7c FOX,SWIPE RIGHT,TOLILAA","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,500.0
adunit-multi-answer-flower-delivery-q3-bio-v2/063207725a1bf9776479,"Text,Person,Human,Plant","Have you seen,an ad for any of,these brands?,TAP ALL THAT APPLY,APPLEYARD,LONON,obunches,SPROUT BLOOM&WILD,HOME,None,FLOWERBX,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
7d7c9097d6836b63994f62d37eb4e8f0/79a9b78b2657964378c8,"Electronics,Camera,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
adunit-westfields-non-standard-bio-mob-ver2/58bd1eecfbdbae2fe83a,"Person,Human,Female,Face,People","Westheld,Considerez-vous, yous rendre dans un,centre de shopping Westfield?,Non,Oui","1,2,3,4,5,6,7,8,9,10",0,,,,
4ae07437073351a0095929f812d2656a/aed726cf2468a9395836,"Person,Female,Girl,Human,Child,Kid,Woman,Blonde,Teen,Apparel,Clothing,Robe,Gown,Evening Dress,Fashion","ek East,Kilbride,SWIPE DOWN","1,2,3,4,5,6,7,8,9,10",0,swipe,down,600.0,900.0
adunit-citibank-premier-miles-travel-audience-mob/ca3d9643d4ad3cc15a1e,,"Right,Swipe,to see how many miles you,could earn in next,your trip","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
adunit-citibank-premier-miles-travel-audience-mob/28fb5569cdd5dd5a1153,,"Right,Swipe,to see how many miles you,could earn in next,your trip","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
fffca4b86de21decd353aa2f45d7caee/3aca3a7715dc2dc2fe42,"Advertisement,Poster,Human,Person,Flyer,Brochure,Paper","SK-II,PRESENTS,and Hold,Tap,to watch the #BareSkinChat","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
5077df08f8a55e3ccbb9e967ac720710/d68919cabb2b6c63cdfc,"Brochure,Poster,Advertisement,Flyer,Paper,Menu,Text","IHOP,ULTIMATE,New,BreakFEASTS,Dine in or visit IHOP.cOM for,FREE Delivery and 20% off your first,online,order with code IHOP20,Tap to FEAST Now,Limit one per order. Tax and gratuity excluded. Not valid with other coupons,or discounts. No cash value Offer expires 8/14/2020. Account sian UD","1,2,3,4,5,6,7,8,9,10",0,tap,up,600.0,900.0
adunit-gamified-ihop-bio-v3/0d67d0921a13ac9ed40d,Text,"Have you seen,an ad for IHOP,in the week?,past,DRAG YOUR,ANSWER,HERE,X","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-covid-5-bio/e4b65d5de82fcc78850f,"Text,Page","How do perceive,you,the current situation?,Completely hopeless,Unpleasant & tiring,Acceptable, we are doing our best,Understandable given the conditionsorse,Completely normal","1,2,3,4,5,6,7,8,9,10",0,,,,
bcf769892129fe25cce8f5b8ee74fba1/cff419a16b94bd5b7723,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
b25601ae7edd6ef11ad5879eb34ee0fa/859ba6ceecf4717fd3bf,"Vase,Pottery,Jar,Plant,Parsley","simple feast,Ror vid skarmen,Ochunntack dina rattar","1,2,3,4,5,6,7,8,9,10",0,,,,
dec5176c533b78ea1cfc900158aecb7e/95336c47d1759878a0f3,,"SWIPE UP,TO DISCOVER,THE FRAGRANCES BY TOMMY HILFIGER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
57778921bf75a7414e10f8257aae165d/9e30cb67d52955cf8ae6,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr6074833,1:2,8 -80mm Planac","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
5f3f5004dc37877e21ab322e74a74e19/f57a3da9b1b612d1919c,"Person,Human,Advertisement,Poster,Flyer,Paper,Brochure,Electronics","SK-II,PRESENTS,and Hold,Tap,to watch the #BareSkinChat","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
f409b41c0e1fbf687333eaa951809baa/3c3d81f0a5799734f6d6,,"LG 5G,'L LG,Life's Good","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-citibank-premier-miles-city-audience-mob/d9c1c80e7d14f36a4d70,,"Right,Swipe,to see how many miles you,could earn in next,your trip","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
adunit-citibank-premier-miles-city-audience-mob/92028fdc5c4e10ede32e,,"Swipe,Right >>,to see how many miles you,could in next,earn your trip","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
c24afae443881e7eafa59774472a4f76/77fe92f744829e4addc8,"Bottle,Perfume,Cosmetics","Jean Pall,GAULTTER,SCANDAL,GLISSEZ A GAUCHE,ET DECOUVREZ SCANDAL","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
c24afae443881e7eafa59774472a4f76/511ecd10d653af2cc82a,"Bottle,Perfume,Cosmetics","Jean Pall,GAULTTER,SCANDAL,GLISSEZ A GAUCHE,ET DECOUVREZ SCANDAL,ALLHIDCCLID..","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
8331235f8f536e680a225fc7dfa61a7f/777c3438fd741f76328b,"City,Town,Urban,Building,High Rise,Architecture,Office Building,Metropolis","SWIPE RIGHT,To experience a seamless journey to Seattle","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,900.0
b61575f7e3e8729caa90ffbbced36195/cd5e97bf0c0b16953b2f,"Bicycle,Bike,Vehicle,Transportation,Human,Person,Poster,Advertisement","91-1,LONE STAR,2 NIGHT PREMIERE BEGINS,TONIGHT AFTER THE GAME FOX,T,SWIPE UP,EOD TU ACWIOT EMCOCCACICC","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
adunit-naturemade-shoppers-retarget-2-bio/9ab05541070d1e1138d9,Text,"Are you shopping for,Nature Made,vitamins in the next,24 to 48 hours?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
4def83fe2395c3dca7028a14b196db24/7ce7bfabe96e3504d5ac,"Word,Advertisement,Poster,Text,Book,Novel","SCRUB THE SCREEN,DISCOVER,warm,your,ESCAPE,THE ALL-NEW 2020,LINCOLN AVIATOR","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-progressive-singletap/f1b3421bf1523f24a0df,,"/,TAP THE PINATA,& unleash the,savings","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,,
e0718bc79546c68cb5320e8a069665fc/468c5debae27f8c6f9e1,"Clothing,Apparel,Person,Human,Baseball Cap,Cap,Hat,Poster,Advertisement,Face,Flyer,Brochure,Paper","SoFi,Hong,Kong,$0,100","1,2,3,4,5,6,7,8,9,10",0,,,,
effbe037d28a472f56b5f53f9c2a7a5a/b09584f6e0ecbbe44778,"Motorcycle,Vehicle,Transportation,Wheel,Machine,Motor","YAMAHA,TAP & HOLD,to get a 360 view of the YZF-R1M","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
bfc76eb7f0ee780e71d7de689eef89eb/d001eab74a94aae914fb,"Camera,Electronics,Camera Lens","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 t-80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
f1850b6f5b93a88e56c42a1ff3dfd886/e42bb8a68e39da6a6ff1,"Bottle,Beverage,Drink","ESTEE,LAUDER,ESTEE LAUDER,DayWear,IDE,ESTEE LAUDEP,PRESS & HOLD,to release the hydrating","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,900.0
c1f6ef10e3b381aa4bc8a1e8551601bb/f4771db2330d882ccf36,Text,"GESER ATAS,KE,Untuk mengikuti,karyawan,kami di Indonesia para","1,2,3,4,5,6,7,8,9,10",1,,,,
2e4de48e92a8474ff5189f586874b620/be25d0f481bf7fc62c35,"Car,Automobile,Vehicle,Transportation,Suv,Bumper","LINCOLN,TAP,To enter the all-new 2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
c0751a42b6f5742ccebe5e09acf055a5/0c56a04da2f556ce9bfc,"Automobile,Vehicle,Car,Transportation,Light","Appuyez,maintenez,et,pour piloter entreprise,votre,la vitesse du cloud.","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,500.0
d668f4f6ac3d2b08f2b93b4697fff55e/3c3cb8eee4e8ebe82ec7,"Person,Human,Poster,Advertisement,Bird,Animal,Finch","APPUYEZ,ET,MAINTENEZ,Interactions gestuelles,,tout en style,ULLAAICL 20 Dro","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
b2b365a0ec92909a5f36d5045314660d/44d692e4326d07ad10ac,"Insect,Invertebrate,Bee,Animal,Apidae,Andrena,Wasp,Hornet,Honey Bee,Plant,Pollen","Tap and hold,to put your insights,and data to work.","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
b2b365a0ec92909a5f36d5045314660d/231e0907ca88b9c159d6,"Animal,Apidae,Bee,Insect,Invertebrate,Hornet,Andrena,Wasp,Honey Bee","Tap and hold,to put your insights,and data to work.","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
d818c09ed4eae47afcf9fc96b7da6001/e61e1033fe68d4ffebfb,"Advertisement,Poster,Flyer,Brochure,Paper,Text","SWIPE UP,to see action on the front lines.,BODY CAM,ID,INVESTIGATION,DISCOVERY,Ihm","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
424a4a0bfde5a836ed93394a8c099b17/d23b595fd3d0ca8e8337,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
02a71629e3e52280b5f2b0e3739dd792/b4acd20dcdcbca8635f1,"Jewelry,Accessories,Accessory,Diamond,Gemstone","CHAUMET,PARIS,Swipe Right,to multiply the collection","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
e762f96dc28089fc3217b3f13431d941/091fdf3fbc41a3363770,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
a9b8660f4d95151091e80f798ce36c0f/19ae333eef96ef876aef,"Advertisement,Paper,Flyer,Poster,Brochure,Person,Human","A hulu ORIGINAL,SOLAR,OPPOSITES,1 SWIPE UP,to nov welcome doornoimhhors your","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
1365a7a80bbe9d22560ee5f029faf94b/2c81c10ec8050b61afaf,"Bread,Food,Person,Human,Pancake","IHOP 'N GO,More pancakes.,Less,waiting.,Get $5 off with code: IHOP NGO,IHOPNGO,Swipe Right,to Order Now,IHOP,HOP Gc,At participating locations. Restric Get $5 off your first IHOP 'N GO","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,500.0
17cebbf90d5a54cbd53c7a4b9b76dbea/0fd93f863e9254d5a8f7,Bubble,"OLAY,41810","1,2,3,4,5,6,7,8,9,10",1,,,,
17cebbf90d5a54cbd53c7a4b9b76dbea/6094bc6752a7dbdd06af,,"OLAY,41810","1,2,3,4,5,6,7,8,9,10",1,,,,
c726c7b517b7a14564382193439e1e88/af882c67baa12b4277d0,"Number,Text,Symbol,Electronics","ITHAKAT!,1 2 3,ABC,DEF,4,5,6,GHI JKL MNO,7 8 9,PQRS TUV WXYZ,BACK O CLEAR","1,2,3,4,5,6,7,8,9,10",0,,,,
b8d3f410a2a93c31ea7a8f34fd3e7a31/fdad10f4c7f2f091946f,,"Klas,TAP AND,HOLD,TO TEAR OPEN THE GIFT","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
